36477	39710
74698	136840
51271	195003
90360	128204
13842	237882
6599	64988
19370	23569
23569	23570
40382	42322
40382	43141
6508	38325
36477	219610
36476	36477
22667	230370
17453	304756
47983	49186
49186	173404
47983	173404
60178	297449
984	93914
254635	305997
305997	306000
254359	254361
19370	23570
254635	306000
144046	258903
29398	63467
39908	307851
213494	213667
3695	70554
19291	28897
32156	35684
7281	76514
52917	66759
44098	110487
44098	47346
44098	47347
52649	213494
151071	151072
270292	270331
270290	270293
270292	270293
270293	270294
270290	270294
270292	270294
32185	219875
270294	270331
270331	270333
270290	270292
3695	3696
3696	42842
45755	219875
270292	270333
20077	223620
14149	143277
112506	143277
8865	89467
14149	112506
3695	42842
3696	70554
86967	200292
32185	45755
86968	200292
2245	63587
309926	309932
309928	309932
309926	309928
194802	194943
32222	58928
19291	110139
112251	112257
30031	164956
20589	46320
21007	106554
534	535
120501	268977
63587	63775
119528	290087
7796	8977
30029	30031
8977	263802
47346	47347
24477	125328
19571	125328
30029	145006
30031	145006
164955	263169
2952	102226
2952	32043
32043	102226
34627	133571
133571	264760
27308	264760
34627	264760
27308	133571
99879	133404
724	84704
724	133404
84704	133404
30031	164955
9108	194252
18779	80733
188415	263168
164956	263169
27308	34627
30031	263169
9108	66488
164955	164956
68252	172195
48621	81238
68252	217354
14291	275742
14290	275742
14290	14291
14354	22553
16198	22553
14354	16198
284444	284445
15387	41512
25116	25117
40243	61465
30607	207673
208106	209477
6861	208106
94496	128975
94496	151279
6861	284859
6861	209477
68272	80518
68272	289215
22466	117450
22466	117483
56718	56719
54857	220514
54857	209873
54857	290508
14197	102700
14197	41735
41735	102700
108127	279637
19571	279637
19571	108127
29024	216117
28775	77224
2765	118628
39659	108358
15387	126925
5523	164692
23005	144332
23005	29092
33554	72615
238368	238370
180843	180844
238369	238370
180843	200292
86967	180843
39710	219610
86968	180843
86968	180844
39702	219610
86967	180844
103995	138473
54357	54358
22959	62037
57878	57879
30293	274912
27736	208106
17654	140737
6861	27736
17654	105136
132625	301627
74661	301627
41115	260400
238368	238369
284450	284455
7006	7007
7006	57230
7005	7006
7005	7007
7005	57230
187700	226742
19878	19879
50682	105136
50682	292056
5319	5320
133037	133038
133037	220083
9870	104232
116776	179643
30346	324119
49196	57362
316916	316917
179643	179644
117450	117483
48192	66223
48192	104550
48192	123243
66223	104550
66223	123243
104550	123243
74661	132625
115739	115754
26303	30133
131785	131786
116776	179644
177309	179643
179643	310497
179643	267020
1243	94304
279419	319034
56556	310931
319031	319034
63707	323587
10605	10606
10606	19413
319030	319034
169822	169824
984	275014
10605	169822
19413	169822
984	51771
10606	169824
10606	169822
15135	319030
15136	319031
59342	221419
15136	279419
15136	319030
15136	319034
22813	63707
319030	319031
279419	319030
29092	144332
22813	22814
46974	108013
26777	108013
15135	15136
201908	306021
26777	46974
46974	304915
108013	304915
26777	304915
15135	319031
15135	279419
87069	114789
138966	138968
22768	196295
42712	42713
36476	219610
19413	169824
10605	19413
10605	169824
18583	263138
41596	263203
116463	157131
218602	269755
15135	319034
157131	218602
28419	311340
6873	305901
6873	305903
15667	66837
13311	279219
305901	305903
68112	68113
28940	151291
279419	319031
14353	19185
14353	46983
14353	41892
41892	46983
41892	77147
6094	201908
6094	306021
14353	77147
46983	77147
28939	64893
29099	64893
28939	29099
126116	154515
11763	27615
11763	11824
2850	16835
27615	27616
11763	27616
253025	253026
22486	39151
15984	47929
15984	229398
22486	170859
35043	35205
6363	51091
39151	170859
35043	304698
215072	304698
35205	215072
35043	215072
35205	304698
57878	100749
116242	174567
100749	313073
48017	48019
8055	137071
8055	115508
91336	248511
248504	248511
70963	71410
168531	261645
195549	248511
48019	126435
48017	126435
14599	119007
29999	31406
99721	102095
33409	168528
168528	226194
168528	267327
168528	267326
168528	226190
33409	226194
33409	267327
131757	131759
16642	207396
33409	267326
226194	267327
226194	267326
226190	226194
267326	267327
33409	226190
72517	143549
4023	288181
16320	85556
91858	122370
58805	62766
31764	62766
31764	58805
12974	18640
12974	71410
55836	55837
6455	9709
217878	320633
201630	217878
2976	114740
194800	194802
194800	194943
113756	228161
80461	212106
304559	304561
304559	304567
304561	304567
5062	66239
70683	97899
1642	63262
60186	63262
195549	248504
91336	195549
91336	248504
34787	199239
34787	199240
34787	199242
18640	71410
71410	82650
80461	161699
199239	199242
161699	212106
199239	199240
46517	46519
71410	235241
71325	71410
6599	81315
70963	71325
70963	235241
226190	267327
161955	216387
32790	132906
154342	154343
154341	154343
154341	154342
14646	189713
14646	39961
14646	319567
56629	56631
26906	207590
166959	166963
24214	98239
98239	98240
98239	279772
24214	98240
98240	279772
24214	279772
166367	217028
71820	130369
43253	102251
23947	219769
25976	202453
20077	237963
39961	319567
189713	319567
39961	189713
23478	320670
14646	320670
14646	270705
34339	84450
2164	2165
2164	184715
2165	184715
44045	84450
31466	45199
132141	170601
70610	77236
194689	194690
226190	267326
98724	98725
98724	309609
98725	309609
28602	137738
11669	21963
5059	30437
184942	184943
184941	184943
184941	184942
20392	115180
20392	20394
91041	197328
25875	68612
17625	17626
20394	115180
164708	323169
220242	323169
164708	220242
2227	248725
48734	48735
2227	220943
47983	50820
26537	45596
162098	303706
303704	303706
17198	144563
63746	144563
153540	279402
19568	279402
19568	22881
19568	153540
32045	102226
32043	32045
2952	32045
85051	284152
60405	239426
37142	79807
46130	46131
22881	279402
22881	153540
37142	263689
17198	63746
177326	258145
162098	303704
151534	213246
71325	235241
210783	287110
30141	30144
30243	95340
30243	65533
18102	125923
125923	125924
35363	79823
24838	93753
65533	95340
86967	86968
18102	125924
199240	199242
18957	209910
331	28663
28662	28663
20061	170159
78488	78489
74737	78488
74737	78489
195508	195509
20062	168323
20061	20062
20062	170159
51133	195995
195994	268693
195994	195995
51133	195994
51133	268693
79697	79700
195995	268693
79697	254593
79697	137419
137419	254593
70821	284951
85063	250548
37330	232858
18582	80774
79807	263689
32184	32185
227731	227734
227732	227734
227731	227732
108059	125949
8049	26240
39908	62951
14184	50820
82006	97739
53147	59997
26856	176682
65533	255396
30243	255396
30957	75039
53147	59998
53147	217052
53147	97313
53147	217053
53147	113909
59997	59998
59997	217052
18583	169028
18583	25379
59997	97313
59997	217053
59997	113909
59998	217052
30957	212171
75039	75043
75039	212171
75043	212171
59998	97313
24838	230266
1909	71917
54674	71917
54674	58245
1909	54674
58245	71917
1909	58245
10614	306728
56149	162065
56149	56152
1327	201630
201630	320633
1454	213020
9687	284809
3439	237597
59998	217053
59998	113909
1120	222979
30957	75043
77205	276606
17198	32929
1327	217878
14184	47983
112478	112479
47037	181395
97313	113909
113909	217053
15315	77483
203346	203348
24988	36883
113909	217052
97313	217052
217052	217053
97313	217053
176469	217046
1350	47037
14958	57768
51366	57768
43655	179154
35415	267943
1364	233648
1367	233648
1363	1364
1363	1367
1364	1367
15250	42452
267943	267944
272260	272261
291922	291928
291925	291928
291924	291928
291923	291928
291922	291925
291924	291925
291923	291925
291922	291924
291922	291923
291923	291924
83365	308354
83365	308353
308353	308354
18631	83187
18631	221185
83187	221185
25379	241735
53786	259011
3779	193287
25379	169028
56152	162065
35415	267944
71153	219731
71153	71154
95312	167351
78449	167200
54867	78449
54867	167200
88739	141987
45698	298452
91922	302096
94631	137174
6861	6864
263893	264104
190959	190975
45535	233521
61519	233521
91922	171680
36974	292983
36974	312559
292983	312559
263892	263893
123175	263893
19238	263893
58951	58952
88053	137792
24417	274109
35109	169822
231602	231603
88052	88053
45535	61519
185146	218420
62387	67077
57574	57575
1720	1731
62387	125938
14197	275392
28873	43445
14197	43445
43445	147553
147553	275392
43445	275392
28873	275392
14197	147553
28873	147553
17227	21716
123175	263892
263892	264104
123175	264104
19238	264104
70403	75116
70403	268686
85395	156091
59293	156091
38046	81303
53648	301819
59293	85395
69434	94983
70403	70409
37363	70403
66488	184106
13238	184106
66488	151437
207730	268382
31647	204035
669	149784
782	28702
13485	13486
7650	122898
13483	13486
13483	13485
39151	178059
5777	196625
36478	178059
35168	220561
22484	263109
36478	39151
13238	66488
3565	150573
90254	110053
67077	125938
3967	174650
5074	289792
6540	6541
88948	88949
88947	88948
88947	88949
14333	287738
14333	60874
62877	129720
298406	318350
46051	231892
10552	13959
115506	224471
15204	15205
15204	35731
313419	313420
40285	118247
3967	54011
3967	18130
12881	97739
13959	45433
113530	171474
17750	162321
70403	75117
91757	207244
153628	268034
54000	268034
16170	231861
746	747
747	2302
72778	210167
11694	176397
1165	1166
4194	15204
36080	36081
121513	303378
303378	303379
121513	303379
36080	124743
290641	290642
104832	290642
104832	290641
32134	32581
32581	32582
61545	217247
36081	124743
82890	201885
26380	39669
14197	28873
1731	325111
18238	228221
104281	104282
1166	141739
1166	261073
1166	219081
219081	261074
141739	219081
107588	222860
1166	261074
33244	81987
2317	53591
53591	270064
7237	53591
1301	69861
28702	186926
1301	7477
219081	261073
88053	153892
88052	153892
141739	261074
141739	261073
202684	202685
261073	261074
131093	131094
10552	45433
35030	71726
15204	16585
44308	94159
4644	270475
27976	27978
27978	61421
27978	305040
61421	305040
36974	207721
81991	81993
19238	263892
66519	284105
66519	91396
125348	284105
91396	284105
91396	125348
59090	59091
66519	125348
10041	306092
67551	113617
67550	113617
177856	309748
10042	306092
45405	306092
37689	37785
10041	10042
10042	45405
67550	67551
10041	45405
943	91922
36978	253451
41245	302310
41245	308698
36978	305912
84934	182601
50562	50564
2453	104425
34848	80336
104643	225906
298024	298027
19013	298024
61446	298024
61446	298027
2761	97372
13546	13547
104643	322618
225906	322618
61687	149484
104643	225908
225906	225908
50562	207817
31008	54864
32527	305583
322610	322612
322610	322611
322611	322612
98514	164096
19013	61446
19013	298027
6016	193555
20894	218434
20894	135305
20895	263298
20894	263298
218434	263298
20895	218434
20894	20895
53591	140836
26753	26754
20895	135305
20924	139609
148064	148065
140836	270064
7237	270064
2317	270064
2317	140836
139609	148065
2317	7237
44438	44439
44438	44441
44439	44441
38274	51015
72155	133116
7237	140836
3026	18266
3026	23287
3026	315669
23287	292455
23287	315669
199374	207201
18999	96816
164859	164860
45400	168448
32527	301343
65098	152551
6746	201563
6746	45697
45697	201563
7775	196360
7775	313488
2383	32527
37363	268686
266851	307311
96571	267265
266851	307309
6015	193555
6015	6016
307309	307311
215333	283833
134085	266180
75116	75117
266180	266181
134085	266181
47885	113572
30512	30513
225908	322618
35510	138168
6873	303082
84527	287313
287313	287314
106057	262924
129185	148142
69106	107275
69106	69107
69106	69108
32195	127726
68814	68815
69107	69108
65009	65012
114403	259204
7543	114403
7543	259204
47251	170318
148142	148144
129185	148144
7253	212872
3565	7253
146443	285675
97372	115253
2761	115253
7253	150573
16086	16189
16086	231741
65456	169672
18874	155202
75916	106295
75916	156877
127990	301918
137174	252775
94631	252567
94631	252775
260767	276562
221887	260767
2228	80158
129185	289600
129185	147997
148142	289600
147997	148142
147997	289600
62101	82945
11053	82945
82485	82945
41226	62101
61585	62101
7253	212880
222993	297527
33484	272825
46108	72874
72874	229368
46108	229368
33484	113285
41226	82945
65560	65561
11360	209814
11359	11360
61585	82945
297527	297529
96943	96944
96943	135519
607	96943
607	135519
96944	135519
40410	40411
11751	44940
607	96944
4568	125528
18371	317244
11028	18371
61735	61739
41288	83021
11053	61585
61585	82485
11028	317244
38564	265067
23419	59147
23419	92053
59147	92053
9747	59147
6507	108357
50049	70074
70074	137972
70074	111569
69895	113498
69895	81718
111569	137972
37783	143686
13947	157127
10524	136803
13771	45744
155603	222993
38285	261703
16165	16166
11053	62101
62101	82485
11053	41226
301351	301352
251543	301351
122972	122973
22461	178032
133516	291031
22729	291031
22729	133516
444	445
24394	80896
68552	102003
24394	153628
41226	61585
89343	199335
19455	218435
263283	264911
41828	147004
79846	84883
151582	151583
57417	102228
66117	147004
41836	66117
7277	45412
68552	199335
37324	289737
41828	66117
41828	41836
102003	199335
37324	220208
162273	165260
42802	165260
42802	162273
14221	23118
14221	18180
55777	139814
1191	155229
14221	18093
18093	23118
18180	23118
18180	91657
18093	18180
41226	82485
63789	248015
63789	88044
88044	248015
6758	165387
130726	130727
139812	139814
101619	101620
55777	139812
18222	24991
14121	24991
18262	119089
119089	292914
392	394
392	267355
394	267355
124335	274877
14121	18222
38960	38961
91209	91210
34776	220555
22884	34776
52789	91566
62133	91566
91566	91576
91576	115925
1563	136741
62133	151609
62133	91576
91566	115925
91566	151609
52789	62133
52789	91576
38961	170249
38960	170249
38961	217332
38960	217332
17650	44732
44732	209687
34830	167491
34830	271686
167491	271686
58961	101828
170249	217332
20394	115920
20394	246100
54686	199145
233097	233099
115920	246100
20392	115920
15745	108498
20392	246100
39710	39776
113573	232635
47921	63517
116784	116785
116784	267606
24738	59855
24738	59860
59855	59860
146701	233097
96570	252384
15735	252384
15735	96570
25293	82945
95736	225146
42419	56036
116785	267606
231006	270546
17191	300677
17191	17192
17192	300677
17192	113543
17191	113543
34608	312207
34608	101527
101527	312207
42827	301351
42827	300470
222993	297529
216900	219054
113284	129202
22884	220555
35136	220555
16074	207313
42827	301352
58097	108807
58097	77079
115925	151609
220208	289737
19562	88339
77079	108807
22884	220604
22884	35136
251543	300470
300470	301352
300470	301351
112672	112673
204672	204673
137746	204673
137811	204672
137746	137811
220555	220604
137746	204672
34776	220604
95141	267290
81718	113498
162259	246459
42827	251543
27752	302194
27754	302194
27752	27754
94873	168008
94873	168124
180587	290056
116470	197256
116470	197255
197255	197256
157899	157900
34782	34784
189485	318541
1563	32543
11053	82485
13317	21864
34784	58961
19562	199679
52789	115925
58074	119556
58074	246891
62133	115925
119556	246891
52789	151609
91500	129349
5834	5835
5834	272787
1686	49417
1686	145324
1686	10059
1686	44112
1686	44111
49417	145324
10059	49417
44112	49417
19238	123175
291045	291046
44111	49417
217279	217280
3565	212872
10059	145324
44112	145324
44111	145324
10059	44112
10059	44111
164080	164081
102228	257629
177495	259417
4965	84526
20392	322273
20392	173162
173162	322273
4194	16585
34994	132943
273431	273432
56406	273432
19220	191009
21526	274425
57352	173097
44111	44112
200868	268358
56406	273431
54000	99054
1455	66315
16585	35731
926	173030
92074	114917
114916	114917
92074	114916
6597	272825
6597	210585
64665	217301
108342	115781
2872	183646
136934	183646
2873	136934
2872	136934
26224	53079
26224	69327
38401	49403
24181	187104
2873	183646
74599	76094
76094	137597
2228	6002
2872	2873
316823	316824
71200	265264
19160	265264
19160	71200
149496	199115
38401	308787
15906	38401
15906	308787
149491	149496
149491	199115
77206	95454
57417	257629
17779	23638
28659	285762
28658	285762
28849	285762
116850	260401
41115	116850
41115	260401
1210	1224
1086	25406
60634	94858
77068	321426
219177	219180
219177	322647
219180	322647
1776	133381
9472	133381
14426	151583
48909	176185
15467	107304
1191	9739
9739	155229
13401	113815
146264	146299
39928	88100
5835	250724
5835	272787
12930	85052
45412	85052
220207	220208
14426	151582
5834	250724
10236	218414
10236	59984
10236	214727
59984	214727
250724	272787
35319	271663
22772	94249
16709	16710
251543	301352
2985	310401
310395	310401
2985	310395
1775	1776
61504	269330
782	18778
782	94881
173030	200868
926	200868
1775	9472
30166	30167
30167	96476
6718	30167
6718	30166
89343	102003
61416	157856
1776	9472
26228	56310
82560	128861
22855	174626
174626	224458
22855	224458
76799	271860
76799	271861
271860	271861
96271	174772
68503	174772
68503	96271
56205	56206
169651	269346
269345	269346
13377	76877
21730	140990
9311	240067
134093	269346
169651	269345
134093	169651
134093	269345
24732	270361
23052	111216
51457	61421
81123	144929
18801	124583
124583	210145
18801	210145
27909	39677
81123	165946
31595	152848
31595	323148
39676	39677
152848	323148
16225	39609
16225	209360
16225	246678
34843	34844
34844	75970
34843	75970
305919	305920
34844	98888
34843	98888
137874	305920
34928	34930
144929	165946
111087	178435
111087	180261
178435	180261
1262	1383
34928	34929
34929	34930
137874	305919
140990	293568
131546	215161
52784	122035
18220	129220
26171	44354
47015	129157
44353	44354
18220	304493
129220	304493
3860	3967
48561	91633
48561	198349
48561	93215
91633	198349
91633	93215
93215	198349
25883	34938
47633	200404
11554	47633
47633	124737
47633	61494
124737	200404
11554	124737
25883	191616
63191	194444
61494	124737
54000	233085
63191	63278
61494	200404
11554	61494
63278	194444
21730	151182
88327	284304
21730	293568
143135	143136
44500	82569
26349	80603
213345	213349
86889	248875
24194	80603
86890	248875
86889	86890
16629	207561
91703	91704
91704	192792
100114	304703
24194	26349
62139	138771
12415	12416
193492	314707
26197	26199
7904	316206
18275	232478
18275	114362
114362	232478
185396	269317
1017	1018
1017	174555
1017	161863
47959	47972
47958	47972
47958	47959
13086	13087
31740	63544
1018	174555
1018	161863
91052	148812
82885	307854
150975	150976
17243	17245
161549	190524
5628	161466
198021	198022
3592	30987
6097	6099
6097	23665
6097	28699
161863	174555
48	129671
14076	14077
39631	240076
29106	44082
72899	280319
52893	280319
152776	180657
52893	72899
44082	263609
190388	232695
62139	138770
138770	138771
3892	256950
253031	256950
3892	45710
72582	201564
69543	72582
69543	201564
3892	253031
82479	232710
82479	296785
232710	296785
27940	133464
19956	113792
82694	96271
13400	111198
541	73212
198021	198023
524	200044
42748	48403
42748	254529
59606	111874
153628	262885
15387	293405
153628	225365
198022	198023
129359	277059
85660	129359
3843	195410
216122	277059
93476	277059
85660	277059
129359	216122
93476	129359
54073	251102
104232	251102
291949	291950
291948	291950
54073	104232
291948	291949
16066	16067
41634	76404
1788	9532
35773	35774
26276	94189
76422	147044
38978	275552
6099	76335
6097	267949
67620	275552
38978	67620
289248	290090
1142	289248
22042	259500
17680	23341
1142	290090
28699	76335
52601	216713
28699	157589
6099	157589
2289	104054
36530	52473
36530	104054
36530	293926
52473	293926
104054	293926
2289	293926
6632	291509
15268	15270
52473	104054
1722	261707
541	73211
73211	73212
11706	154102
66208	157120
149999	286481
93476	216122
85660	93476
85660	216122
30572	30573
18412	129023
50772	298455
46072	46418
58754	58755
58754	184753
58755	101427
46117	167644
6602	295909
58754	101427
18126	192690
22768	198468
13412	298455
13412	50772
7593	16552
32360	46084
46084	111375
32360	111375
104423	104425
3776	300942
11554	200404
129071	129072
22786	124355
3178	3860
6363	50686
4429	69960
7701	214065
136413	314735
4549	136413
136413	182464
4549	314735
182464	314735
25508	319317
67926	285013
67926	67969
4549	182464
13556	27722
13556	52168
27722	52168
6614	18719
4128	35773
